artist,song,year,popularity,danceability,energy,loudness,tempo,genre
Artist 6276,Song 6276,1999,72,0.169793079,0.790067083,-8.098064579,151.108822,hip-hop
Artist 6277,Song 6277,2010,79,0.61503968,0.838322358,-7.073740168,159.0146609,classical
Artist 6278,Song 6278,2018,55,0.254128784,0.075584188,-0.349873103,136.7111009,rock
Artist 6279,Song 6279,2007,64,0.066755756,0.989833265,-9.924819458,150.6891467,pop
Artist 6280,Song 6280,2018,24,0.945242264,0.75580831,-6.032849681,151.7310165,hip-hop
Artist 6281,Song 6281,2017,50,0.946607605,0.581969448,-1.628509302,164.4400454,pop
Artist 6282,Song 6282,1994,32,0.992671164,0.271599887,-6.633748805,156.763983,hip-hop
Artist 6283,Song 6283,2014,89,0.895263015,0.41996604,-1.139748975,74.73198852,pop
Artist 6284,Song 6284,2018,29,0.458896686,0.003787041,-2.941720601,135.6342357,hip-hop
Artist 6285,Song 6285,1994,64,0.746823816,0.111439085,-3.19907498,137.594408,classical
Artist 6286,Song 6286,2018,94,0.193681309,0.364940801,-9.826468123,158.9505574,classical
Artist 6287,Song 6287,1997,35,0.232198402,0.801369516,-5.671679495,98.48356401,jazz
Artist 6288,Song 6288,1990,21,0.358925957,0.559014058,-5.683572395,97.51035419,classical
Artist 6289,Song 6289,2017,25,0.1560836,0.389061194,-4.506023571,93.91778425,jazz
Artist 6290,Song 6290,2019,26,0.226961342,0.798345174,-0.158079452,66.75216168,hip-hop
Artist 6291,Song 6291,2004,78,0.974332258,0.578201309,-2.690029142,117.1048265,hip-hop
Artist 6292,Song 6292,1999,21,0.934651325,0.625999706,-5.296275406,154.6653328,pop
Artist 6293,Song 6293,1991,60,0.375123766,0.196394061,-2.082270018,152.0030739,hip-hop
Artist 6294,Song 6294,2010,70,0.060698107,0.949058731,-0.086030479,135.7113164,jazz
Artist 6295,Song 6295,2010,63,0.969031335,0.623881644,-2.641014023,66.22138566,rock
Artist 6296,Song 6296,2008,75,0.217097058,0.465179958,-1.376822116,141.2470129,hip-hop
Artist 6297,Song 6297,1991,40,0.665448881,0.129100263,-0.940948151,103.9551064,jazz
Artist 6298,Song 6298,2020,69,0.238111601,0.071773196,-9.496407711,105.6945962,pop
Artist 6299,Song 6299,2021,54,0.516039161,0.279521599,-8.179690583,156.7361245,hip-hop
Artist 6300,Song 6300,1999,64,0.795037019,0.40754103,-0.106439976,77.26574957,hip-hop
Artist 6301,Song 6301,2007,62,0.172643074,0.261971309,-0.685788878,117.8603914,rock
Artist 6302,Song 6302,2004,43,0.09248211,0.407620667,-5.871701814,177.5731433,rock
Artist 6303,Song 6303,1999,71,0.43053583,0.975440836,-6.710397198,156.0533917,rock
Artist 6304,Song 6304,2012,58,0.604060458,0.419813642,-3.858610085,190.874862,classical
Artist 6305,Song 6305,2000,23,0.539656927,0.709565579,-7.307835911,127.505552,pop
Artist 6306,Song 6306,2022,21,0.111785444,0.954662629,-8.716046595,194.2027965,pop
Artist 6307,Song 6307,2014,41,0.293669869,0.532377182,-0.520316681,187.5752917,rock
Artist 6308,Song 6308,2020,64,0.365280979,0.094902897,-6.909304533,162.7990072,pop
Artist 6309,Song 6309,1998,28,0.399753844,0.375951058,-3.830070972,79.28331526,rock
Artist 6310,Song 6310,2010,59,0.210329408,0.360219984,-5.417196907,179.577218,pop
Artist 6311,Song 6311,1990,26,0.021931158,0.442107838,-6.266560343,111.7071108,jazz
Artist 6312,Song 6312,2013,73,0.614570355,0.214016074,-8.184366375,190.582645,hip-hop
Artist 6313,Song 6313,2000,50,0.198375494,0.512838778,-6.41037034,81.19533039,classical
Artist 6314,Song 6314,2000,51,0.461089826,0.529590062,-3.231580206,140.4756952,jazz
Artist 6315,Song 6315,2015,89,0.606662296,0.434347931,-8.161925546,175.0893097,classical
Artist 6316,Song 6316,1997,25,0.714301957,0.495733919,-0.504921141,111.0371549,jazz
Artist 6317,Song 6317,2007,49,0.991864865,0.3148818,-7.47010254,150.788508,pop
Artist 6318,Song 6318,1998,96,0.31709361,0.080364134,-0.060154945,108.6650345,classical
Artist 6319,Song 6319,1999,61,0.991092006,0.403635325,-1.241890744,143.4960777,pop
Artist 6320,Song 6320,1995,80,0.569636344,0.707886622,-2.948988465,138.4363712,hip-hop
Artist 6321,Song 6321,2007,35,0.022991958,0.046798159,-6.81576469,149.3618286,pop
Artist 6322,Song 6322,1992,72,0.200642089,0.744299601,-2.297956882,172.7752527,classical
Artist 6323,Song 6323,2017,32,0.957140075,0.26404062,-5.351099849,110.8205059,pop
Artist 6324,Song 6324,2009,28,0.495382287,0.168513592,-9.493045061,61.27235955,rock
Artist 6325,Song 6325,2022,58,0.934691362,0.625164209,-6.248103935,182.530696,hip-hop
Artist 6326,Song 6326,1994,78,0.624659434,0.251994551,-3.839044418,197.8680245,jazz
Artist 6327,Song 6327,2016,38,0.550470863,0.022075882,-0.339758119,175.5704981,hip-hop
Artist 6328,Song 6328,1998,39,0.943652924,0.670747018,-9.447314877,181.8031212,classical
Artist 6329,Song 6329,2005,50,0.586893902,0.077649073,-1.439439352,162.1132784,classical
Artist 6330,Song 6330,2015,55,0.003608369,0.468455635,-2.835018802,182.1864915,hip-hop
Artist 6331,Song 6331,2003,89,0.141639671,0.620556638,-4.742503181,187.0921171,hip-hop
Artist 6332,Song 6332,2003,71,0.634991336,0.322752842,-8.463417704,174.5360964,classical
Artist 6333,Song 6333,2022,84,0.389138481,0.451971857,-2.605654406,70.83845929,hip-hop
Artist 6334,Song 6334,2016,71,0.959548918,0.197585584,-8.613025475,136.2302517,rock
Artist 6335,Song 6335,2012,52,0.136382148,0.02262249,-3.873294029,66.80424019,classical
Artist 6336,Song 6336,2022,76,0.647011826,0.554646548,-8.309657422,73.18614039,hip-hop
Artist 6337,Song 6337,1998,78,0.464490712,0.419607335,-0.549963278,69.71424105,hip-hop
Artist 6338,Song 6338,2019,78,0.28275506,0.713487206,-7.50552785,98.495791,hip-hop
Artist 6339,Song 6339,2012,40,0.005633522,0.11255499,-5.577062592,73.02867939,jazz
Artist 6340,Song 6340,1991,97,0.337739222,0.608797136,-7.469102769,81.67673073,rock
Artist 6341,Song 6341,2012,32,0.506003155,0.635169265,-0.040258234,179.8718158,pop
Artist 6342,Song 6342,1998,45,0.390214952,0.385423036,-7.392765576,164.9831076,jazz
Artist 6343,Song 6343,2006,53,0.603017012,0.156415285,-8.166456226,64.7720469,classical
Artist 6344,Song 6344,2016,68,0.735055012,0.975789907,-8.779434416,107.541299,jazz
Artist 6345,Song 6345,2010,53,0.370343943,0.172095814,-2.047178927,72.97933167,jazz
Artist 6346,Song 6346,2002,25,0.739598005,0.782415909,-3.413705904,189.5154805,rock
Artist 6347,Song 6347,2020,95,0.309133432,0.506243418,-2.301624767,138.8676592,rock
Artist 6348,Song 6348,1991,76,0.469495623,0.665390896,-2.081724704,157.5256967,hip-hop
Artist 6349,Song 6349,2017,42,0.679453284,0.849242137,-4.728518377,190.7026731,classical
Artist 6350,Song 6350,1991,52,0.863574785,0.057385285,-6.788375506,149.0170581,jazz
Artist 6351,Song 6351,2013,72,0.85381467,0.953019935,-9.268291795,189.1491572,hip-hop
Artist 6352,Song 6352,2000,67,0.14464584,0.810097447,-8.496960822,169.5750098,jazz
Artist 6353,Song 6353,2020,77,0.178102746,0.546776314,-1.574100197,60.41255769,pop
Artist 6354,Song 6354,2001,96,0.660174792,0.040426646,-6.654664936,166.6142532,jazz
Artist 6355,Song 6355,1990,27,0.375516643,0.160537191,-0.290257291,174.967576,classical
Artist 6356,Song 6356,2010,21,0.108597164,0.17399716,-7.550854034,106.6203224,rock
Artist 6357,Song 6357,2001,96,0.129978288,0.56643974,-0.047804478,183.3750315,jazz
Artist 6358,Song 6358,2014,49,0.096422649,0.424330965,-1.717217239,141.3254293,rock
Artist 6359,Song 6359,2013,74,0.607390335,0.833969194,-5.63672435,71.09497948,classical
Artist 6360,Song 6360,1993,62,0.121741621,0.892910456,-7.896677772,157.2584528,pop
Artist 6361,Song 6361,2019,55,0.733492611,0.038298149,-8.759149921,111.6302702,classical
Artist 6362,Song 6362,1990,61,0.714177842,0.419673798,-2.308241081,86.00462626,classical
Artist 6363,Song 6363,2013,24,0.201702255,0.593556668,-2.837407975,125.2605509,rock
Artist 6364,Song 6364,1993,77,0.09334602,0.845698005,-0.049896987,77.96794716,jazz
Artist 6365,Song 6365,1997,90,0.410318822,0.324204915,-9.40354462,190.4473763,pop
Artist 6366,Song 6366,2022,68,0.072442661,0.78907557,-3.160497065,170.7701862,rock
Artist 6367,Song 6367,2022,85,0.210273636,0.814867118,-9.019262832,150.4698296,jazz
Artist 6368,Song 6368,1998,45,0.983876645,0.699893998,-3.732645751,198.0654593,rock
Artist 6369,Song 6369,2006,51,0.940753266,0.048751582,-3.272688471,61.4964135,hip-hop
Artist 6370,Song 6370,2001,37,0.206197142,0.472562314,-7.52303055,61.85473135,pop
Artist 6371,Song 6371,1996,99,0.810909294,0.888849934,-7.920733228,154.0040026,rock
Artist 6372,Song 6372,2011,62,0.667512722,0.235790363,-3.317982946,161.0410685,pop
Artist 6373,Song 6373,2012,61,0.88643585,0.654522359,-4.24218654,75.34596061,rock
Artist 6374,Song 6374,2005,84,0.784455574,0.86701614,-5.012626287,169.8319179,jazz
Artist 6375,Song 6375,2005,81,0.884650441,0.592506681,-5.964683228,149.9779298,classical
Artist 6376,Song 6376,2010,51,0.45253544,0.142670266,-3.079810433,162.1404792,hip-hop
Artist 6377,Song 6377,2002,97,0.040238552,0.002804939,-0.86879415,175.2416797,rock
Artist 6378,Song 6378,2022,97,0.583828309,0.312189582,-4.721254497,81.87977138,jazz
Artist 6379,Song 6379,2005,23,0.39650104,0.954719907,-6.523746469,156.7613721,pop
Artist 6380,Song 6380,2014,50,0.723278582,0.345192874,-1.639991526,160.5681426,pop
Artist 6381,Song 6381,2013,76,0.458054196,0.425886402,-1.302627012,153.507483,rock
Artist 6382,Song 6382,2018,20,0.799364131,0.941666563,-8.374417889,168.1904056,hip-hop
Artist 6383,Song 6383,1993,72,0.610539758,0.308505867,-4.945696696,156.5304376,rock
Artist 6384,Song 6384,1994,24,0.461255355,0.238843396,-4.116672851,102.5760985,jazz
Artist 6385,Song 6385,1998,44,0.279098486,0.513609154,-2.283658189,131.1393905,pop
Artist 6386,Song 6386,2003,25,0.14598832,0.583292222,-6.517516257,70.62829824,pop
Artist 6387,Song 6387,1993,27,0.916455136,0.154721252,-5.220316652,198.8155203,classical
Artist 6388,Song 6388,2004,73,0.761289036,0.503103421,-7.078407618,119.0554386,classical
Artist 6389,Song 6389,2016,70,0.148143334,0.253524739,-6.440094062,199.0412756,jazz
Artist 6390,Song 6390,2005,63,0.185043823,0.253157805,-8.41193972,195.2397989,pop
Artist 6391,Song 6391,2010,23,0.957410493,0.401438319,-8.692322322,91.94298007,pop
Artist 6392,Song 6392,1998,83,0.467501637,0.73231445,-9.775499128,76.88644333,jazz
Artist 6393,Song 6393,2018,60,0.310264237,0.560040283,-5.729244836,62.46262126,jazz
Artist 6394,Song 6394,2007,60,0.855910971,0.385382141,-3.251933986,130.2289213,rock
Artist 6395,Song 6395,2006,24,0.371631614,0.80407797,-7.49150271,139.3269843,hip-hop
Artist 6396,Song 6396,1998,38,0.559788004,0.171880006,-1.419836069,135.5167118,pop
Artist 6397,Song 6397,1991,76,0.087710631,0.844383417,-5.225877689,78.62166768,hip-hop
Artist 6398,Song 6398,1994,65,0.81579375,0.043212158,-9.526072655,104.159744,jazz
Artist 6399,Song 6399,2019,39,0.87206699,0.905504361,-1.947669646,142.8446659,classical
Artist 6400,Song 6400,2012,58,0.776036331,0.572869079,-5.28656873,179.1255207,classical
Artist 6401,Song 6401,1990,77,0.306441147,0.8796726,-7.952298191,77.46392194,hip-hop
Artist 6402,Song 6402,1994,99,0.61323648,0.288636409,-0.970511176,151.2034818,classical
Artist 6403,Song 6403,2000,51,0.965827633,0.815373885,-8.520238377,90.6599695,classical
Artist 6404,Song 6404,2013,46,0.952117272,0.712306966,-1.72547568,136.373062,classical
Artist 6405,Song 6405,2008,77,0.183921184,0.531052748,-4.342468985,170.9670556,hip-hop
Artist 6406,Song 6406,2010,72,0.495374509,0.997904678,-9.371326875,195.5865081,jazz
Artist 6407,Song 6407,2009,48,0.219341079,0.271673129,-3.381873196,81.68034955,jazz
Artist 6408,Song 6408,2008,95,0.026176748,0.551797236,-1.223972558,62.23678996,hip-hop
Artist 6409,Song 6409,1990,80,0.479144211,0.236942807,-7.79222613,186.6597101,jazz
Artist 6410,Song 6410,2001,25,0.279458138,0.67762233,-5.833341694,179.6554009,jazz
Artist 6411,Song 6411,2003,55,0.937283762,0.053499148,-6.726815322,143.0992975,classical
Artist 6412,Song 6412,2007,72,0.180265972,0.343656982,-3.314972379,109.9441917,hip-hop
Artist 6413,Song 6413,1993,28,0.875190176,0.980147821,-7.577943205,128.4719973,hip-hop
Artist 6414,Song 6414,1992,92,0.005002352,0.382741136,-5.886685917,172.0985576,classical
Artist 6415,Song 6415,1991,75,0.279661708,0.291946865,-9.20841457,173.4481561,jazz
Artist 6416,Song 6416,2022,39,0.801231411,0.760510079,-3.718075104,81.81277938,pop
Artist 6417,Song 6417,1995,28,0.936342604,0.808421995,-1.081613294,127.0401373,jazz
Artist 6418,Song 6418,1991,33,0.166491293,0.529604605,-4.427690563,138.1260462,rock
Artist 6419,Song 6419,2012,51,0.310138866,0.312651478,-2.896921283,78.02700162,rock
Artist 6420,Song 6420,2007,98,0.664645895,0.914298136,-7.636247752,123.4796948,classical
Artist 6421,Song 6421,2012,45,0.752751575,0.781399422,-7.247915521,71.71893823,pop
Artist 6422,Song 6422,2019,58,0.564508673,0.196000482,-3.610728281,177.5566449,pop
Artist 6423,Song 6423,2001,27,0.812736055,0.565319845,-6.186473672,176.1255144,classical
Artist 6424,Song 6424,1990,23,0.713926764,0.047137429,-6.961732828,146.2919794,hip-hop
Artist 6425,Song 6425,2016,57,0.945067271,0.690500185,-0.089448005,187.0805487,hip-hop
Artist 6426,Song 6426,2012,60,0.010818854,0.23701258,-3.679554166,128.0474168,hip-hop
Artist 6427,Song 6427,2014,89,0.139487342,0.922966276,-1.60054134,104.5203749,hip-hop
Artist 6428,Song 6428,1994,65,0.509986713,0.551205228,-4.855758661,173.8814788,hip-hop
Artist 6429,Song 6429,2011,59,0.932018506,0.368861608,-1.325577674,66.67586679,hip-hop
Artist 6430,Song 6430,2019,73,0.665845385,0.24441409,-2.37742808,74.6620646,classical
Artist 6431,Song 6431,1998,77,0.144333182,0.411045801,-0.120105158,189.1242864,rock
Artist 6432,Song 6432,2016,48,0.378835103,0.950738889,-6.672250439,91.7445904,hip-hop
Artist 6433,Song 6433,2017,97,0.310366619,0.837458614,-8.633810799,113.9042995,pop
Artist 6434,Song 6434,2003,55,0.829676071,0.924510363,-4.971583509,61.80720695,hip-hop
Artist 6435,Song 6435,1996,89,0.717550471,0.182434252,-3.750438869,180.0751913,hip-hop
Artist 6436,Song 6436,1990,34,0.369722191,0.403209429,-4.240252141,186.4171559,classical
Artist 6437,Song 6437,2002,90,0.7182982,0.05333768,-0.110620537,157.144571,classical
Artist 6438,Song 6438,1990,24,0.102788094,0.826496134,-8.75468082,72.37148079,pop
Artist 6439,Song 6439,1990,81,0.584492338,0.440703645,-0.147815352,61.63268396,pop
Artist 6440,Song 6440,2003,75,0.050135921,0.09404995,-1.959891396,148.0891395,jazz
Artist 6441,Song 6441,2017,31,0.778581364,0.586345347,-5.520653802,80.77591643,pop
Artist 6442,Song 6442,2017,27,0.389662914,0.130865336,-2.885304431,158.32079,jazz
Artist 6443,Song 6443,2010,75,0.747119928,0.545773901,-8.084707593,122.9431817,jazz
Artist 6444,Song 6444,2004,43,0.395822709,0.31349616,-6.824863324,183.2200856,pop
Artist 6445,Song 6445,2020,97,0.894798993,0.394479088,-9.237465054,191.7458715,pop
Artist 6446,Song 6446,1990,40,0.261428148,0.985896307,-0.052711739,96.0188875,rock
Artist 6447,Song 6447,2021,76,0.232652328,0.219257445,-3.165525309,131.6056962,hip-hop
Artist 6448,Song 6448,1996,35,0.135036261,0.771575638,-8.99178984,192.6112901,rock
Artist 6449,Song 6449,2000,53,0.627243219,0.918842638,-9.708308153,108.1732455,pop
Artist 6450,Song 6450,1999,30,0.1352189,0.761701271,-6.104517267,74.14880715,jazz
Artist 6451,Song 6451,2009,32,0.327326952,0.482437663,-1.854042838,137.5353028,rock
Artist 6452,Song 6452,2007,35,0.746135185,0.001971014,-7.985243521,61.33845123,hip-hop
Artist 6453,Song 6453,1999,66,0.448254682,0.671995787,-5.767875765,115.0273779,rock
Artist 6454,Song 6454,2017,81,0.026337502,0.669968644,-6.176164579,174.4132199,pop
Artist 6455,Song 6455,2007,38,0.185430603,0.143574381,-3.879045931,163.3060165,rock
Artist 6456,Song 6456,2021,97,0.36220423,0.414198834,-3.297080798,86.09763469,classical
Artist 6457,Song 6457,2020,67,0.246211456,0.636722126,-2.942712165,66.30686669,classical
Artist 6458,Song 6458,2011,29,0.557283233,0.945547947,-3.170426383,171.5574932,jazz
Artist 6459,Song 6459,2002,50,0.884474634,0.618373298,-5.220909784,126.9004647,rock
Artist 6460,Song 6460,2018,74,0.286765162,0.478143396,-6.680293049,67.94777974,hip-hop
Artist 6461,Song 6461,1994,93,0.45351417,0.024710057,-8.660446635,119.4802776,hip-hop
Artist 6462,Song 6462,2021,99,0.704210466,0.874202625,-8.40835632,108.1716573,jazz
Artist 6463,Song 6463,2003,77,0.533153328,0.474175837,-9.722351812,120.4623473,classical
Artist 6464,Song 6464,1992,82,0.245132324,0.164810373,-3.384590031,143.9618456,jazz
Artist 6465,Song 6465,2019,98,0.52963026,0.264466533,-5.061765222,116.1062475,hip-hop
Artist 6466,Song 6466,2019,67,0.857196466,0.142670774,-3.245975777,105.7981566,classical
Artist 6467,Song 6467,1995,44,0.717977164,0.525248287,-9.438583103,75.16755157,pop
Artist 6468,Song 6468,2011,36,0.810111841,0.161091869,-6.706015204,188.7390166,rock
Artist 6469,Song 6469,2019,29,0.246141583,0.25946403,-1.401715471,97.54110558,pop
Artist 6470,Song 6470,1997,72,0.240364897,0.267341313,-8.146341992,189.5550391,jazz
Artist 6471,Song 6471,2007,80,0.596945411,0.670007842,-9.044876477,193.1416582,hip-hop
Artist 6472,Song 6472,2011,33,0.07346189,0.795358201,-6.545565857,92.64643382,classical
Artist 6473,Song 6473,2017,60,0.305359526,0.148272789,-8.937867529,117.8655157,rock
Artist 6474,Song 6474,2013,83,0.552039636,0.63523041,-1.485709444,145.0893561,hip-hop
Artist 6475,Song 6475,1999,58,0.472533359,0.309133019,-0.462172962,114.6050178,hip-hop
Artist 6476,Song 6476,2022,76,0.875496153,0.035639627,-4.030334664,170.4256984,jazz
Artist 6477,Song 6477,1992,86,0.603521277,0.804913375,-4.128708776,117.0576715,rock
Artist 6478,Song 6478,2022,91,0.012247068,0.879403676,-4.201395183,79.7509271,rock
Artist 6479,Song 6479,2008,43,0.596368651,0.860512621,-0.956623437,143.4850575,jazz
Artist 6480,Song 6480,2011,48,0.221885318,0.035529149,-0.729498839,186.8087918,pop
Artist 6481,Song 6481,1992,47,0.148898981,0.351169543,-6.642428214,141.91345,jazz
Artist 6482,Song 6482,2003,68,0.738187337,0.518051958,-1.669895694,138.7276321,classical
Artist 6483,Song 6483,2018,84,0.466107164,0.76133393,-5.839633792,131.8000028,rock
Artist 6484,Song 6484,2018,82,0.122989001,0.97692806,-4.217942122,73.93196703,rock
Artist 6485,Song 6485,2010,34,0.874872917,0.905219905,-3.733762104,101.6863589,pop
Artist 6486,Song 6486,2022,55,0.109621556,0.109928876,-2.226330879,166.2325906,classical
Artist 6487,Song 6487,1994,33,0.73141441,0.137918497,-3.48362968,158.331854,pop
Artist 6488,Song 6488,2002,45,0.305881014,0.068353739,-9.642914852,105.5268621,rock
Artist 6489,Song 6489,1991,34,0.132314488,0.450434583,-7.760922357,153.1522555,hip-hop
Artist 6490,Song 6490,2008,27,0.137435195,0.721728221,-4.319280925,180.866088,jazz
Artist 6491,Song 6491,1995,93,0.107263383,0.924855611,-4.304875518,109.1643978,pop
Artist 6492,Song 6492,1995,81,0.487346708,0.728339147,-4.650951123,68.19662149,hip-hop
Artist 6493,Song 6493,2015,20,0.000351282,0.802440364,-4.254663997,176.7763211,classical
Artist 6494,Song 6494,2007,50,0.016806876,0.648202595,-0.74088732,91.34005855,classical
Artist 6495,Song 6495,1991,43,0.026684179,0.423423402,-5.82699042,104.8649483,pop
Artist 6496,Song 6496,2012,84,0.731455961,0.663166266,-8.028027528,141.1381526,hip-hop
Artist 6497,Song 6497,2022,86,0.876474192,0.946351031,-1.330308596,67.23808094,classical
Artist 6498,Song 6498,2011,80,0.943727504,0.36936474,-4.389580948,65.81923121,jazz
Artist 6499,Song 6499,1997,33,0.494825844,0.132488775,-2.751816517,172.2497566,pop
Artist 6500,Song 6500,2008,54,0.912220941,0.632070219,-2.918521651,127.4804258,rock
Artist 6501,Song 6501,2013,84,0.900021224,0.848017367,-8.159190716,77.77538473,rock
Artist 6502,Song 6502,2016,20,0.41521878,0.965935469,-0.039142706,125.9790588,pop
Artist 6503,Song 6503,2001,49,0.19991709,0.791217522,-4.151906961,62.44679716,classical
Artist 6504,Song 6504,2022,39,0.817962842,0.776292396,-9.217126892,160.6891999,pop
Artist 6505,Song 6505,2014,28,0.343034828,0.777733578,-6.975105209,104.6526899,jazz
Artist 6506,Song 6506,2018,22,0.8506742,0.912827475,-5.509622443,63.89170412,pop
Artist 6507,Song 6507,2022,32,0.187979023,0.494373868,-0.272191595,127.6359785,classical
Artist 6508,Song 6508,1998,80,0.653759581,0.698330647,-2.269161556,128.892804,hip-hop
Artist 6509,Song 6509,1995,82,0.89768732,0.722004066,-6.832396356,89.911291,jazz
Artist 6510,Song 6510,1998,96,0.87275907,0.331172696,-8.502715334,83.19155943,jazz
Artist 6511,Song 6511,1992,46,0.268757089,0.504272855,-5.43744324,160.482451,rock
Artist 6512,Song 6512,2002,25,0.213828998,0.981698376,-4.240346201,179.7535078,pop
Artist 6513,Song 6513,2017,88,0.628017663,0.819759766,-0.004518715,68.15818862,jazz
Artist 6514,Song 6514,2001,47,0.948374871,0.042828292,-9.143094756,137.141285,classical
Artist 6515,Song 6515,2017,37,0.092282315,0.619167157,-6.701816031,85.4577827,classical
Artist 6516,Song 6516,1998,83,0.820783205,0.307696896,-5.240343344,199.5239085,hip-hop
Artist 6517,Song 6517,2006,52,0.71322428,0.270610142,-1.983783367,144.1961398,pop
Artist 6518,Song 6518,2004,61,0.02449611,0.573249317,-0.601552363,133.0175597,hip-hop
Artist 6519,Song 6519,2003,93,0.16245857,0.517441602,-3.506548808,119.1553992,jazz
Artist 6520,Song 6520,2017,99,0.951702875,0.117047175,-4.261621405,161.0742094,rock
Artist 6521,Song 6521,2022,66,0.322768803,0.742593612,-8.216968667,79.60025784,classical
Artist 6522,Song 6522,2022,51,0.646043168,0.120589892,-2.150820729,123.9888298,classical
Artist 6523,Song 6523,1996,86,0.394925259,0.888494982,-0.103898633,102.272782,jazz
Artist 6524,Song 6524,2007,47,0.132416399,0.310846742,-6.272842914,153.00529,hip-hop
Artist 6525,Song 6525,2011,50,0.49023748,0.934606119,-2.583878549,85.18615272,hip-hop
Artist 6526,Song 6526,2002,68,0.581632948,0.918381935,-3.818850118,130.166906,hip-hop
Artist 6527,Song 6527,1998,62,0.598016555,0.521205764,-3.82851599,105.5692466,rock
Artist 6528,Song 6528,2001,22,0.52962992,0.063193856,-8.235008377,152.800738,pop
Artist 6529,Song 6529,2002,88,0.284867943,0.083904282,-4.383415823,128.5050418,jazz
Artist 6530,Song 6530,1999,39,0.690563413,0.834384738,-7.172221638,145.7266411,hip-hop
Artist 6531,Song 6531,2015,92,0.934346784,0.794996136,-9.616497307,163.0000521,jazz
Artist 6532,Song 6532,2014,56,0.916766295,0.310853041,-3.755585634,79.8723264,jazz
Artist 6533,Song 6533,2004,50,0.112954401,0.42775711,-1.098086834,174.4925487,classical
Artist 6534,Song 6534,2002,61,0.617654754,0.818341641,-3.005753675,163.0061185,classical
Artist 6535,Song 6535,2019,75,0.85918411,0.155444854,-6.654188233,100.2821134,jazz
Artist 6536,Song 6536,2003,45,0.619622837,0.976397875,-6.076000789,151.6723817,rock
Artist 6537,Song 6537,2006,93,0.475971477,0.780212493,-2.540818465,70.13578714,classical
Artist 6538,Song 6538,2003,80,0.455432341,0.678947317,-1.485588204,95.55446703,hip-hop
Artist 6539,Song 6539,2006,35,0.738045826,0.02381063,-9.605088284,178.5119549,classical
Artist 6540,Song 6540,1998,85,0.59663335,0.643494832,-1.911706122,181.9363743,jazz
Artist 6541,Song 6541,2015,76,0.339353726,0.898367911,-3.606613776,189.4677226,hip-hop
Artist 6542,Song 6542,2003,56,0.688619852,0.527920503,-2.476512347,123.3178338,pop
Artist 6543,Song 6543,2000,74,0.784007162,0.22905144,-4.452198905,97.90779334,jazz
Artist 6544,Song 6544,2014,77,0.621359383,0.444226392,-3.714528733,141.0257409,classical
Artist 6545,Song 6545,2006,43,0.556840391,0.319857175,-4.502967218,133.2464101,pop
Artist 6546,Song 6546,1995,81,0.643570709,0.461755738,-5.643126115,191.7343043,hip-hop
Artist 6547,Song 6547,1996,60,0.260095106,0.809532256,-7.76222233,163.634473,classical
Artist 6548,Song 6548,2018,82,0.517223712,0.235652105,-9.39387199,100.8450087,jazz
Artist 6549,Song 6549,2011,81,0.997825093,0.047925801,-3.382499972,132.5066552,classical
Artist 6550,Song 6550,2022,69,0.094503913,0.026281116,-3.897168214,132.1656267,pop
Artist 6551,Song 6551,1996,51,0.366122914,0.90381931,-0.482703363,121.0788425,rock
Artist 6552,Song 6552,2017,47,0.584849285,0.803823164,-2.141003569,70.35214154,pop
Artist 6553,Song 6553,1995,97,0.824779418,0.496799341,-6.607160101,125.5103801,rock
Artist 6554,Song 6554,2002,71,0.818771638,0.970392396,-2.371566454,79.26505994,jazz
Artist 6555,Song 6555,1998,59,0.797064616,0.918017052,-2.577777742,137.3283408,jazz
Artist 6556,Song 6556,2000,27,0.431068132,0.275939895,-3.435451005,150.9122993,rock
Artist 6557,Song 6557,1993,43,0.429812428,0.897340532,-2.564823024,80.39605118,classical
Artist 6558,Song 6558,1994,52,0.249437911,0.334432078,-1.868709548,81.08232736,jazz
Artist 6559,Song 6559,1990,72,0.279559075,0.584279982,-7.325228457,173.0473931,hip-hop
Artist 6560,Song 6560,2009,41,0.349558176,0.708173668,-3.058790053,147.9432236,hip-hop
Artist 6561,Song 6561,2002,54,0.471789893,0.703918853,-0.670239307,195.1142456,jazz
Artist 6562,Song 6562,1998,33,0.214438484,0.084336148,-6.206083269,190.3844896,hip-hop
Artist 6563,Song 6563,1998,77,0.935739933,0.066872838,-0.511290422,100.1275737,jazz
Artist 6564,Song 6564,2010,90,0.286141556,0.968134964,-5.179519515,186.141308,rock
Artist 6565,Song 6565,2012,83,0.842283296,0.523656443,-1.234893487,148.2117612,rock
Artist 6566,Song 6566,2003,46,0.151009466,0.083877135,-0.104524344,179.2974661,hip-hop
Artist 6567,Song 6567,2021,25,0.294595919,0.784992904,-9.997988891,186.4094808,classical
Artist 6568,Song 6568,1998,83,0.807230095,0.894343714,-6.483279005,189.1996545,hip-hop
Artist 6569,Song 6569,1990,67,0.902615509,0.602329743,-0.92945264,190.7455948,classical
Artist 6570,Song 6570,1999,96,0.911822691,0.517903727,-2.140886404,96.65813938,hip-hop
Artist 6571,Song 6571,2004,37,0.712231988,0.952607927,-6.35320855,73.46415628,classical
Artist 6572,Song 6572,2002,91,0.884798915,0.058633869,-2.265542246,92.63514686,rock
Artist 6573,Song 6573,2002,28,0.064823749,0.76346911,-1.247384732,165.430615,rock
